name,img_url,age,height,weight,nationality
Isaac Goncalves,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,33,6-5,209,Brazil
Iago Barry,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,20,6-4,194,Brazil
Gabriel Fernandes,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,26,N/A,N/A,Brazil
Nathan Mariano,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,20,6-7,200,Brazil
Fabricio Russo,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,38,N/A,N/A,Brazil
Alex Doria,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,26,6-9,205,Brazil
Jonathan Cristian,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,21,6-5,200,Brazil
Victor Hugo,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,20,5-8,176,Brazil
Felipe Motta,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/Motta_Felipe_den21.jpg,20,6-7,196,Italy/Brazil
Gustavo Pereira,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,21,6-6,209,Brazil
Kauan Nascimento,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,18,N/A,N/A,Brazil/Italy
Gabriel Landeira,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,19,N/A,N/A,Brazil/Argentina
Marquinhos Vinicius,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/Vinicius_Marcus_nba.jpg,39,6-9,225,Brazil
Gabriel Jau,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/Galvanini_Gabriel_19.jpg,25,6-8,215,Brazil
Paulo Da,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,29,6-3,224,Brazil
Duane Johnson,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,32,6-7,190,United States
Leonardo Demetrio,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,29,6-8,198,Brazil
Kendall Stephens,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/Stephens_Kendall_ncaapur.jpg,29,6-7,205,United States
Eduardo Sommer,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,29,6-8,202,Brazil
Jeremy Hollowell,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/Hollowell_Jeremy_ncaa_12.jpg,29,6-8,220,United States
Douglas Santos,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,25,6-7,210,Brazil
Tyrone Curnell,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,35,6-8,215,United States
Diego Conceicao,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,36,6-7,205,Brazil
Alexandre Paranhos,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,31,6-8,241,Brazil
Daniel Von,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,24,6-5,210,Brazil
Lucas Doria,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,26,6-8,230,Brazil
Jamison Costa,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,23,6-7,228,Brazil
Renan Santos,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/Lenz_Renan_ncaa_12.jpg,33,6-9,221,Brazil
Felipe Queiroz,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,25,6-8,216,Brazil
Victor Leal,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,27,6-9,222,Brazil
Federico Aguerre,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,35,6-8,220,Argentina
Jose Materan,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,27,6-5,196,Venezuela
David Nesbitt,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,33,6-7,205,Bahamas
Andre Bresolin,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,36,6-5,209,Brazil
Guilherme Hubner,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,36,6-10,275,Brazil
Lisandro Rasio,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,33,6-6,220,Argentina
Lucas Siewert,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/Siewert_Lucas_cu.jpg,26,6-10,230,Brazil
Vinicius Nascimento,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,22,6-7,214,Brazil
Art Bernardi,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/Bernardi_Art_ncaa_houb.jpg,33,6-9,225,Brazil
Gemerson Barbosa,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,30,6-9,248,Brazil
Chris Ware,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,34,6-8,275,United States
Kayo Goncalves,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/Goncalves_Kayo_soal20.jpg,24,6-8,212,Brazil
Josuel Lukas,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,22,6-7,248,Brazil
Andre Coimbra,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/Coimbra_Andre_ncaa_cmu.jpg,37,6-9,222,Brazil
Pedro da,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,29,6-5,200,Brazil
Vinicius Malachias,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,24,6-8,214,Brazil
Vinicius Pastor,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,30,6-7,229,Brazil
Magna Silva,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,25,6-7,231,Brazil
Agapy Santos,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,21,6-7,187,Brazil
Tiago Dias,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,23,6-8,209,Brazil
N'Tio Diarra,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,21,N/A,N/A,Mali
Yuri Elias,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,20,N/A,N/A,Brazil
Eduardo Franca,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,22,6-8,187,Brazil
Winicius Silva,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,19,N/A,N/A,Brazil
Italo Bonizioli,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,22,6-10,212,Brazil
Enrico Paula,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,18,6-7,202,Brazil
Joao Cesar,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,21,6-7,218,Brazil
Emerson Santana,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,22,6-5,207,Brazil
Rafael Paulichi,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,25,N/A,N/A,Argentina
Marcio Santos,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/DSantos_Marcio_23.jpg,21,6-9,253,Brazil
Ralfi Ansaloni,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,36,7-0,220,Brazil
Gabriel Novaes,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,22,6-6,198,Brazil
Victor da,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,26,6-8,210,Brazil
Rafael Hettsheimeir,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/Hettsheimeir_Rafael_ncaa.jpg,37,6-10,265,Brazil
Wesley Sena,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,27,6-11,230,Brazil
Renato Carbonari,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,36,6-9,251,Brazil
Douglas Nunes,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,37,6-10,198,Brazil
Rafael Silva,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,23,6-9,220,Brazil
Andre Barbosa,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,21,N/A,N/A,Brazil
Willie Green,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/Green_Willie_ncaa_stet.jpg,32,6-6,200,United States
Lupa Santos,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,34,6-10,248,Brazil
Lucas Pereira,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,25,6-8,238,Brazil
Rafael Mineiro,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,35,6-9,225,Brazil
Thiago Mathias,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,34,6-10,264,Brazil
Maique Tavares,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,30,6-11,210,Brazil
Matheus Maciel,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,23,6-10,237,Brazil
Leonardo Henrique,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,21,6-6,208,Brazil
Paulo Henrique,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,24,6-9,212,Brazil
Vitor Faverani,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/Faverani_Vitor_bos14.jpg,35,6-11,260,Brazil
Everton Oliveira,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,30,6-8,185,Brazil
Augusto Rosa,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,23,6-10,224,Brazil
Sergio Sillas,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,23,6-10,212,Brazil
Felipe da,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,23,7-0,242,Brazil
Gabriel Lopes,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,20,N/A,N/A,Argentina
Gabriel Ferreira,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,N/A,6-10,220,Brazil
Maicon Waldemar,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,23,6-9,220,Brazil
Samuel Amorim,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,22,6-9,192,Brazil
Thaylor Gabriel,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,17,6-2,180,Brazil
Lazaro Rojas,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/Rojas_Lazaro_fsu.jpg,27,6-11,235,Brazil
Miguel Santos,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,19,N/A,N/A,Brazil
Matheus Bonfim,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,24,N/A,N/A,Brazil
Gabriel Alessandro,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,20,5-10,176,Brazil
Matheus Weber,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,23,6-3,240,Brazil
Samjosef Belangel,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,24,N/A,N/A,Philippines
Seonghyen Jeon,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,32,6-2,167,South Korea
Sung-Won Choi,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,28,N/A,N/A,South Korea
Jaedo Lee,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,32,5-10,160,South Korea
Kwan Hee,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,35,6-2,185,Philippines
Moobeen Park,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,22,N/A,N/A,South Korea
Seong-Woo Jeong,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,30,5-10,181,South Korea
Hobin Han,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,32,5-10,165,South Korea
Kung-Min Doo,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,32,6-1,165,South Korea
Si Rae,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,34,5-11,176,South Korea
Jiwan Kim,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,33,6-2,176,South Korea
Jong Park,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,N/A,N/A,N/A,N/A
Gyeong-Gi Hong,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,35,6-0,174,South Korea
Juan Gomez,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/Gomezdeliano_Juan_21.jpg,24,5-11,163,Philippines
Avan Nava,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,N/A,N/A,N/A,Canada
Alex Cabagnot,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,41,6-0,180,Philippines/United States
Junhwan Kim,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,25,N/A,N/A,South Korea
Junseok Yang,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,22,N/A,N/A,South Korea
Lee Geun-Hwi,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,25,6-2,192,Mongolia/South Korea
Joshua Torralba,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,30,6-2,185,Philippines
Won-hyuk Choi,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,31,N/A,N/A,South Korea
Kim Young-Hyun,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,32,N/A,N/A,South Korea
Woo-Sub Yaung,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,38,N/A,N/A,South Korea
Seungjae Park,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,N/A,N/A,N/A,N/A
Se-Young Ahn,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,23,N/A,N/A,South Korea
Seongmo Choi,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,29,6-2,182,South Korea
Tae-Wan Kim,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,22,N/A,N/A,South Korea
Junu Yang,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,25,N/A,N/A,South Korea
Go Chan-Hyuk,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,22,N/A,N/A,South Korea
Yoongi Lee,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,N/A,N/A,N/A,South Korea
Jihoo Kim,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,32,6-2,183,South Korea
Hyun-Ho Kim,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,35,6-1,172,South Korea
Hyun-Soo Kim,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,34,N/A,N/A,South Korea
Taebin Jang,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,27,N/A,N/A,South Korea
Dong-hun Song,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,23,N/A,N/A,South Korea
Hyeonseok Lee,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,31,6-2,187,South Korea
Woojung Lee,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,28,6-0,158,South Korea
Moo-Sung Kim,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,26,6-0,181,South Korea
Hoon Heo,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,28,5-11,178,South Korea
Jihoon Park,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,29,6-0,172,South Korea
Nakhyeon Kim,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,28,5-11,198,South Korea
Jaehyun Oh,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,24,N/A,N/A,South Korea
Sun-Hyung Kim,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,35,6-2,180,South Korea
Rhenz Abando,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,25,6-2,157,Philippines
Huiwon Han,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,30,6-5,183,South Korea
Justin Gutang,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,N/A,N/A,N/A,Philippines
Donghyuk Shin,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,24,N/A,N/A,South Korea
Gookchan Kim,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,27,6-4,198,South Korea
Kang-Sun Kim,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,37,6-3,181,South Korea
Bawee Cha,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,34,6-3,190,South Korea
Chang Young,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,36,N/A,N/A,South Korea
Junhee Jo,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,N/A,N/A,N/A,N/A
Yongwoo Lee,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,N/A,N/A,N/A,South Korea
Jihun Park,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,34,N/A,N/A,South Korea
In-Deok Jeong,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,29,N/A,N/A,South Korea
Jin-Yu Kim,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,29,N/A,N/A,South Korea
Wonsang Yun,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,25,N/A,N/A,South Korea
Jun-hoo Ham,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,35,6-5,200,South Korea
Changjin Choi,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,30,6-1,172,South Korea
Sang-Yeol Yoo,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,34,N/A,N/A,South Korea
Junghyun Lee,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,24,N/A,N/A,South Korea
Alize Johnson,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/Johnson_Alize_sas22.jpg,27,6-7,210,United States
Youngjun An,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,28,N/A,N/A,South Korea
Woosuk Lee,https://basketball.realgm.com//images/nba/4.2/profiles/photos/2006/player_photo.jpg,24,N/A,N/A,South Korea
